Puan	Yorum
1	1.5 senedir kullanıyorum sorunsuz gidiyor
1	Bu fiyata alınabilecek en iyi telefon bu başkasını arama
1	Bu fiyata güzel
1	Diğer telefonlardan hiçbir eksiği yok ayrıca kutu içinden kılıf ve ekran kağıdı çıktı.telefona bayıldım android kullanıcilari için mükemmel bir seçenek.bu fiyata harika ürün tebrik ediyorum
1	Hızlı birşekilde sorunsuz geldi. Fiyatına göre gayet iyi.
1	Ürün gayet güzel tavsiye ederim ama kılaklık gelmedi
1	Telefonu incelememis kiyaslamamis sadece antutu skoru ile degerlendirenler yada ön yargi ile kötu yorum yapanlar unutmayalim internet alisverislerin yorum bolumune en cok bakilan önem verilen dikkate alinan site burasi objektif ve bilerek yorum yapalim fiyat gorecelidir muadilleri bu ortalamada kamera en iyisi ve 7 nm islemci mukemmel ses taasrim guzel s10 p ve xs max kullanan biri olarak cok memnunum huawei iyi isler cikariyor saat hediyeside guzel hb ya tesekkurler bizlere bu imkani verdigi icin
1	Fotoğraf kalitesi güzel kullanışlı ekran netlik başarılı 1 yıldır kullanıyorum şarjı iyi gidiyor alıp gönül rahatlığıyla kullanabilirsiniz.
1	Ürünü başka bir yerden almıştım. memnun kaldım. 1.5 senedir sorunsuzca kullanıyorum. arkadaşıma da aldık hepsiburada sayesinde, ve o da çok memnun kaldı. 
1	Güzel urun sağlam açılmamış ambalajı da teslim edildi 1 günde
1	Dün şipariş verdim. Hemen kargoya verilmiş. Bugün teslim aldım. Türkiye garantili. Kutusunu da çok beğendim. Merak ettiğim için hep telefonumla uğraştım. 11 saatte sadece %30 şarj gitti. Kalan % 70. Çok beğendim.
1	Tam bir fiyat performans ürünü kamerası çok başarılı tavsiye ederim
1	süper
1	güzellll.3 günde geldi.
1	S7 edge, iPhone 7 ve birçok üst düzey telefon kullandım hiçbiri bir galt değil bu cihazın yanında. Ön kamerasını eleştirenler var. Kapalı alanda ampul vs ışıklandırma şekli ile kaliteli çekşm yapmıyorön kamera lakin onun dışında efsane. Demin saydığım telefonların hiçbirinde bu telefonda olan yapay zeka yok. Özellikle kamera fonksiyonlarında bu apaçık ortada. Bu cihaz. Eğer gğncellemelerle yavaşlamazsa ömürlük kullanılabilecek kalitede. Açık ve net. He eğer ki oyun oynuyorsanız batarya yarım gğn ancak gidebilir. Çünkü çok şarj tüketimi oluyor. Ancak diğer türlü batarya performansı gayet başarılı
1	Çok iyi hızlı ve şık kulaklık zaten çıkmıyor bence kulaklık çıkmadı diye bir yıldız vermenin anlamı yok .
1	Cihaz güzel. Gram kasma ve ısınma yok. Kutunun paketlenmesi gayet itinalı yapılmıştı. Ancak fatura göndermediler. Onu da bugün talep ettim. Bakalım nasıl olacak. Ve aldığım gün fiyatın 30 TL düşmesi de biraz canımı sıktı ama şans işte. Kısıtlı bütçe ile alınabilecek en iyi cihazlardan biri. Samsung alerjiniz varsa tam tercih sebebi. Orijinal kutusundan şeffaf sert plastik kılıf da çıkıyor. Bilgilerinize... 
1	';Marka Meraklısı'; değil, ';Fiyat-Kalite-Performans-Güvenilirlik'; değerlendirmesi yapabilen ';Akıllı Tüketiciler'; için Akıllı Telefon!..Siparişin üzerinden daha 24 saat geçmeden adresime ulaştı. Hızlı servis ve sağlam ambalaj bu sefer beş-on lira için başka bir mağaza yerine Hepsiburada' yı tercih etmekle çok doğru bir karar verdiğimi gösterdi.Beş yıldır kullandığım telefonumun kalite ve sağlamlığından çok memnundum ama Windows işletim sisteminin tarih olmasıyla artık onu değiştirmenin zamanı gelmişti. İlk anki intibam, Huawei onu aratmayacak gibi. Bakalım zaman içinde bu bebek, onun da üzerinde bir memnuniyeti sağlamayı becerebilecek mi...Teşekkürler Hepsiburada çalışanları
1	Sağlamlık ve tasarım olarak üst segment bir telefon Huawei ve Xiaomi çok met ettiler iki sinide kullandım daha doğrusu kullanamadım iki side bir ay içerisinde çok vazla kasmaya başladı kafayı sıyırtacaktım şimdi z30 kullanıyorum çok memnunum çok hızlı ve dayanıklı bir telefon 
1	Ürün sağlam şekilde paketlenmiş halde geliyor ve yanında ekstradan iki adet telefon kılıfı koymuşlar bu da güzel bir düşünce. Telefon gayet hızlı, şarjı güzel gidiyor, kamerası da çok iyi tavsiye ederim.
1	12 yaşında oğluma aldım. Son model bir telefon almak istemiyordum. Hem apple kalitesi hemde fiyat uygun. 
1	Hepsiburada çok çok teşekkür ederim ürün gerçekten mükemmel. Sorunsuz biçimde elime ulaştı. Almanızı tavsiye ederim
1	Beyaz kulaklık harika oldu.
1	GAYET GÜZEL TELEFON, 3 GÜN ŞARZI GİDİYOR. KARGO GÜZEL. RADYOSU VAR. BİRAZ BÜYÜK.
1	Bu cihazı kullanmaktayım gayet başarılı fiyat performans oranı var.
1	SAĞOLSUNLAR...HIZLI KARGO... AÇILMAMIŞ PAKET...VE GÜZEL TELEFON...DAHA NE İSTENEBİLİRKİ...
1	Androidden sıkılıp aldım. Gerçekten bu kadar performans beklemiyordum. Üstelik windows 10 yükledim canavar gibi oldu hiç pişman değilim.
1	SORUNSUZ BIR SEKILDE TESLIMATIMIZI ALDIK.
1	Süper Bir telefon herkese tavsiye ederim paranız yabancılara gitmesin
1	teşekkürler hepsiburada çok memnun kaldım üründen :
1	çok iyi bir telefon ama 3 güne geliyor.
1	Ürün tamamiyle orjinal sıfır sıkıntı yeni seri yeni üretim bu fiyata bu kalitedeki bi ürün iphone 7 den bi fark göremedim fiyatıda çok iy alınır rakamlarda 2 sene sonra olsada bir önceki seriyi almak bize bişey kaybettirmiyor iphone böyle bişey işte
1	Siparişim sonrası 15. saatinde elime geçti. Hızlı gönderi için teşekkürler. Telefon için ise söylenecek bir laf yok. Tam bir F/P ürünüdür. Herkese tavsiye ederim. Çürük şeylere anladınız siz onu para vermeye gerek yok.
1	hızlı ve etkili. bir kaç saatlik kullanım deneyimim çok şey ifade etmez ama ilk intibam olumlu. kolay memnun olan biriyim ve umarım bu halimle bile beni pişman etmez
1	Elime yeni ulaştı bu fiyata çok iyi bir telefon yüz tanıma parmak okuma özelliği kamerası gerçekten güzel 
1	Bu telefonu 1 aydır kullanıyorum.bütçeme göre iyi özellikli TLF.olmasını istedim.aldım almığıma pişman olacağım herhangi bir olumsuz yönüyle karşılaşmadım.insanlarımızın yabancı sempatisi yabancı marka sempatisi olsa gerek yerli üretimimizde güven daha doğrusu kendimize güveninin olmaması.üretmeden parayı yabancı markalara verip ondan sonra dolar uçtu enflasyon uçtu.her şeye zam niye oldu vs.vs.millietçe milliyetçi,türkiye milliyetçisi olsak hep birlikte kendimizin yarattığı bu kısır döngüde birbirimizi yiyip durmayız.gerçi bu TLF.da Çin'de üretiliyor biliyorum.yinede ihtiyaçlarımızı eksiksiz bir şekilde karşılıyacak TLF.a neden 2_3_4 bin fazla verilsinki.KAAN N2 yi tavsiye ederim.ben memnunum.
1	oyun oynamiyorum ama sunu diyebilirimki gunluk kullanimlar da fotograf cekimlerde de sosyal medya ve internet kullanimlarimda harika bir telefon. batarya suresi gercekten super. hanima aldim daha sonra kendim el koydum :
1	Ürün iyi, güzel. Kutuda çok bir şeykulaklık çıkmasa bile kılıf yollamaları güzel olmuş. Ama kargo biraz gecikti.
1	Hızlı kargo ürün güzel.Ne idüğü belirsiz 2.el telefon almaktan daha iyi. Yeni yenidir. Beklediğinden de güzel çıktı. Bu paraya çok güzel bir ürün diyebilirim.
1	Oldukça kaliteli bir ürün. Fiyatına göre aldık pişman etmedi bizi
1	çok iyi alın gayet açılmamiş.Telefonda ne deniliyosa o.
1	Telefonu almayı düşünüp tereddüt edenler için,hepsiburada dan bu ürünü gönül rahatlığı ile alabileceklerini söyleyebilirim. Çok araştırıp anneme hediye almayı düşündüğüm telefon kısa sürede ve çok titiz bir şekilde elime ulaştı. Ürün çok iyi. İçerisinde hediye telefon kabı ile gelişi çok hoş bir detay. Alacak olan kişilere tavsiye ediyorum.
1	Bu fiyat seviyesinde telefon almak isteyen herkese tavsiye ederim.Alalı 3 hafta olacak çok memnunum.Gerek kamera gerek batarya ve işlemci hızı 3000?'lik cihazlarla eşdeğer.
1	Bittibitiyor satıcısından aldım kargo hızlı ve ürün iyi paketlenmişti. 1 haftadır kullanıyorum tam bir f/p ürünü en çok da şarj beni memnun etti. 
1	ürün elime geçti ve dünden beri inceliyorum. yorumları dikkate alarak sipariş ettim. arkadaşlara da sordum. hep olumlu cevap aldım. ancak bu marka Türkiyeye gireli fazla olmadığı için uzun süreli kullanımlarda ne gibi problemleri olur? bu konuda kimsenin bilgisi yok. ben de kullanacağım bakalım uzun sürede ne olacak? inşaallah bir şey olmaz da hakkını verir telefon.
1	Mükemmel ürün.
1	yaklasik 6 aydir kullaniyorum hic bir sikinti gormedim xiomi nin en cok yorum alan telefonu sanirim digerlerine gore simdi mi 8 lite veya mi max 3 almaya karar verdim 2 si arasinda kaldim dogrusu xiomi ilerde turkiye de en cok satan telefonlardan biri olabilir fiyatlar i denge de tutarlar sa.tabi tavsiye edilir.
1	Samsung Türkiye garantili kapalı ürün. Kamerasını çok beğendim. Hızlı bir şekilde gönderildi. Teşekkür ederim Hepsiburada.com.
1	Yaklaşık iki yıldır kullanıyorum gayet kullanışlı ve şık tasarımıyla harika bir telefon.Ben daha pahalı almıştım.Neredeyse ikinci el fiyatına.Donma,kasma, ısınma problemi yok.Şarzida gayet iyi.Tavsiye ederim.
1	Kargomun böyle bir haftada 3 iş günü içinde elime ulaşması çok güzel gayet hızlıydınız. Telefona diyecek bir şeyim yok mükemmel zaten!
1	Olumlu olarak başlamak gerekirse gerçekten muazzam bir telefon. Kamera kalitesine hayran kaldım. Tek bir eksiği var siyah renk alırsanız ertesi güne 1 ay kullanmışsınız gibi his uyandırıyor. Çok fazla parmak izi tutuyor. O yüzden bir kılıf alın derim. Malum Elma marka telefonların 3 yıl önceki modelleri 2018'de çıkan S9+ modelinden pahalıyken onlardan almak fazlaca saçmalık. 
1	Fiyatına göre gayet iyi bildirim ışığı olmaması benim için kötü biraz ağırşarz 1.5 /2 gün gidiyor kamera benim için gayet yeterli kolay kullanım tavsiye ederim 
1	İphone6 tel kullanıyordum. Tel bozuldu ve hem hesaplı olsun hemde bir nebze yerli olsun diye vestel ailesine V3 ile giriş yaptım. Şuan V4 kullanıyorum. Şunu söyleyeyim kesinlikle işimi görüyor. Annemde V6 var. Babama da yeni v7 aldık. Telefon çok hoş ve kullanışlı. Tavsiye ederim. Bir sonraki telefonum V7 veyaV8 olur. 
1	Daha pahalı bir telefondan farksız bir kullanıcı deneyimi sunuyor. 4bin tl verip aynı programları kullanmaya gerek yok. Başarılı bir telefon. 
1	Yerli ve milli bir marka. Kaliteli cihaz. Gayet güzel kullanıyorum. Çok teşekkürler ediyorum...
1	bu fiyata alınacak en iyi telefon olabilir
1	telefon tahminimde bir gün önce ulaştı...hem ön yüzüne ,hem de arka yüzüne benim almam gereken koruyucular takılmış durumda elime ulaştı..teşekkürler 'HEPSİ BURADA .COM''A....
1	Telefonu eşime doğum günü hediyesi olarak aldım.Telefonun arayüzü çok kullanışlı, ön ve arkada çift kamera gerçekten fotoğraf kalitesini bir hayli arttırmış..Tasarımıda oldukça başarılı, çerçeve/ekran oranı yüksek, fiyatına göre gerçekten performansı oldukça iyi bir telefon.Parmak izi okuyucusununda kusursuz olduğunu söylemeden edemicem.İlk fırsatta kendimede almayı planlıyorum..Teşekkürler Hepsiburada..
1	S7 edge telefondan sonra gerçekten hızı hissedebiliyorsunuz. Bu özelliklerde başka bir marka almak isterseniz en az 1500-2000 lira daha fazla para vermeniz gerekiyor. Hem Xiaomi'ye hem de Hepsiburada'ya teşekkür ederim.
1	Telefon genel itibariyle iyi bir telefon ama benim kafamda bir soru var telefon alırken kasma ve donma olmaz demişlerdi ama ben pek emin değilim birde kasma internet açıldıktan sonra olmasi normal mi??
1	harika bir cihaz pahalı tlflara hiç boşuna para vermeyin
1	Güzel güzel. Bundan iyisi can sağlığı. Teşekkürler 
1	ürünü iki gün önce teslim aldım, her yönü ile mükemmel. ayrıca Hepsiburada farkı ile 500? daha ucuza ve kapimda teslim almak cabasi.
1	Cihazı ön siparişle aldım. Hepsiburada ve Samsung Türkiye'ye teşekkürlerimi iletiyorum. Zira yaptıklara kampanyayla cihazı çok güzel bir fiyata almış oldum. Kendim de aldım, yakınlarıma da aldırdım. Onlar da çok memnun kaldı. Şu anda piyasaya çıkan yeni model telefonların içinde fiyat performansı en yüksek olan cihaz bu.5000 mah pili 3 kata kadar daha hızlı şarj ile desteklemesi takdire şayan. Bunu bu pil kapasitesine rağmen gayet kabul edilebilr boyutlarla sağlaması ayrıca bir tasarım başarısı. Günümüzün en büyük sorunlarından biri olan pil sorununu ortadan kaldırırken, gayet büyük ekranda her yükün altından kalkabilecek işlemci gücüyle saylıyor olması cihazı tercih etmemizdeki sebepler.
1	Okullar açilmadan fiyati düşsede alsak ya.
1	Performansı ve batarya ömrü için tercih ettim. Kesinlikle doğru tercih M20
1	Telefonu kampanyadan dolayı faturaya yansıtarak operatörden satın aldım. Öncelikle kimsenin değinmediği ve benim için çok önemli iki konu var bahsetmek istediğim. ilki ekran kalitesi yani renk doğruluğu. dürüstçe söylüyorum amoled ekranı ilk defa denedim ve artık bu yüzden samsungtan başka cihaz kullanmıcam o kadar başarılı bir ekran. ayarlara bakarsanız dört farklı modda kullanabildiğimizi görürsünüz ki bunlardan en iyisi amoled cinema modu, diğer modlarda gözü rahatsız edecek seviyede oversaturation var yani televizyonun renk ayarını sonda kullanınca insanların yüzü kıpkırmızı görünür ya öyle. ama cinema modunda tek kelimeyle mükemmel. diğeri de ses kalitesi, dolby atmos özelliğini etkinleştirip biraz da ayarlarını karıştırırsanız cihazın kulaklık ses çıkışı da çok kaliteli. earpodla ve logitech 231 kulaklıkla denedim mükemmel bi sonuç aldım ikisinde de bunu bu konuda çok takıntılı biri olarak yazıyorum. tizler baslar açısından doygun net bi ses var. şarj süresine değinirsek yoğun kullanan biri değilim ve akşama en az yüzde kırkı gördüm bi haftalık kullanımımda. malzeme kalitesi çok iyi sağlam bi duruşu var. samsung arayüzünü hiç kullanmamıştım ama alışması çok kolay ve zekice tasarlanmış bi arayüz o bakımdan hoşuma gitti çoğu şeyi kişiselleştirebliyoruz telefonda o çok güzel. bu telefonla diğer markaların aynı sınıf telefonları arasında kalmıştım lakin şu zamana kadar ne zaman daha düşük fiyata daha fazla özellik sunan cihazları tercih ettiysem hep pişman oldum. yani bunu alacağıma 200 lira ucuza daha hızlısı şu marka var onu alırım derken aslında üretim kalitesi, uzun dönem kullanımı gibi şeylerden feragat ediyorsunuz. şöyle bir şey de var çok oyun oynayan biriyseniz çipset olarak biraz daha üst modellere bakmanızı öneririm çünkü fps değerlerinin asphalt, pubg vb oyunlarda çok da tatmin ettiğini söyleyemem. kendim de almadan çok kararsız kaldığım için bunları yazma ihtiyacı duydum, eğer kararsız kaldıysanız düşünmeden alabileceğiniz bir cihaz.
1	Mavi renk sipariş ettim oldukça şık ve gösterişli duruyor zaten tercih sebebim tasarımıydı aynıgün teslim ile geldi.Tavsiye ederim.
1	Telefon şu an piyasanın en güçlüsü.kamera kısmı mükemmel.en iyi kamera performasına sahip.hız,donanım ve dizayn olarakta çok iyi.kamera tarafında tüm rakiplerini geride bırakıyor.kesinlikle tavsiye ederim.
1	Özellikle fiyatı yüksek olan Cep telefonu modellerini yıllardır hepsiburada.com 'dan satıcıda hepsiburada satın alıyorum ve hiçbir sorun yaşamadım. Bundan önceki telefonum iphone 6 idi. Değiştirmem gerektiği için bu modele geçtim. Paketleme çok özenli ve aynı gün kargolanıyor. Kargo kutusunun üzerinde fiyat ve içerik kısmı kapatıldığı için kimse içindeki bilmiyor. Hava kabarcıklı poşete konması ayrıca güvenli olmuş. Teşekkürler Hepsiburada
1	7 yıldır i Phone serisi kullanan ve en son i Phone 6s plus dan bu telefona geçmiş biri olarak ben de bir yorum yapmak istedim. Android cihaz kullanmamaya kesin kararlıydım ancak bu cihazın sunduğu özellikler ve performansı beni çok etkiledi. Acaba sıkıntı çekermiyim diye düşünmüştüm ama kesinlikle alışmakta zorlanmadım aksine iyi ki almışım dedim. Kamerası ve sarjı beni tatmin etti, kasılma donma yapmaması çok önemliydi benim için ayrıca hayatı kolaylaştıran yüz okuyucusu ve aşırı hızlı algılayan parmak okuyucusu da süper. Kamerası belki bir tık daha iyi olabilirdi arada donmalar yapıyor, ses olayına katılıyorum çok çok iyi değil iPhone a göre tabi. 5000-6000 TL lik telefonlarla yarışır muadillerini de ezer geçer diyebilirim. Teknolojiyi yakın takip eden ve çok fazla telefon değiştirmiş biri olarak diyorum ki almayı düşünenler için hemen alın.
1	Iphone kullanıcısı olarak ilk defa başka bi telefon aldım, almadan önce cok terettütdeydim, 1-2 ay hep araştırdım almak ve almamak arasında gidip geliyordum, şuan telefonum geldi ve beklentimin cok üstünde çıktı.. ve gönderen şirkette güvenilir 3 gün içerisinde elime ulaştı işlerini tam yapıyorlar 
1	Sürat kargo ile ürün gelmediği takdirde çok iyi iş çıkarıyorlar tebrikler.Sürat kargo berbat.
1	Hiç tereddüt etmeden aldım. Hepsiburadaya güveniyoruz. Güvenim yine boşa çıkmadı. Üç gün içinde geldi ürün orjinal. Almak isteyene tavsiye ederimBen çocuğuma hediye aldım çok memnunuz. 
1	Hem telefonun fiyatıyla performansa oranı gerçekten başarılı bir telefon ve telefonun 2 günde elime ulaşması ayrı başarılı teşekkürler Hepsiburada &#128075;
